state,state_abbr,year,season,scenario,scenario_label,summer_tas_c,summer_tas_c_2020,summer_tas_c_change_from_2020
Georgia,GA,2028,JJA,ssp585,High emissions (SSP585),26.190238068525808,25.515961455290743,0.6742766132350655
Georgia,GA,2029,JJA,ssp585,High emissions (SSP585),25.45083602274881,25.515961455290743,-0.06512543254193011
Georgia,GA,2030,JJA,ssp585,High emissions (SSP585),24.217729958380254,25.515961455290743,-1.2982314969104913
Georgia,GA,2031,JJA,ssp585,High emissions (SSP585),25.33054430153404,25.515961455290743,-0.18541715375670326
Georgia,GA,2032,JJA,ssp585,High emissions (SSP585),26.055180794989372,25.515961455290743,0.539219339698631
Georgia,GA,2033,JJA,ssp585,High emissions (SSP585),24.734535443734103,25.515961455290743,-0.7814260115566415
Georgia,GA,2034,JJA,ssp585,High emissions (SSP585),26.185955801210937,25.515961455290743,0.6699943459201945
Georgia,GA,2035,JJA,ssp585,High emissions (SSP585),25.45811583827727,25.515961455290743,-0.05784561701347182
Georgia,GA,2036,JJA,ssp585,High emissions (SSP585),25.453665268307926,25.515961455290743,-0.06229618698281365
Georgia,GA,2037,JJA,ssp585,High emissions (SSP585),26.340822385090235,25.515961455290743,0.8248609297994942
Georgia,GA,2038,JJA,ssp585,High emissions (SSP585),26.145213785851283,25.515961455290743,0.6292523305605419
Georgia,GA,2039,JJA,ssp585,High emissions (SSP585),26.297798071031753,25.515961455290743,0.7818366157410128
Georgia,GA,2040,JJA,ssp585,High emissions (SSP585),28.56306872779904,25.515961455290743,3.047107272508297
Georgia,GA,2041,JJA,ssp585,High emissions (SSP585),25.68864188715748,25.515961455290743,0.17268043186673826
Georgia,GA,2042,JJA,ssp585,High emissions (SSP585),24.8130157898485,25.515961455290743,-0.7029456654422414
Georgia,GA,2043,JJA,ssp585,High emissions (SSP585),26.42748669155011,25.515961455290743,0.9115252362593708
Georgia,GA,2044,JJA,ssp585,High emissions (SSP585),26.857186185142773,25.515961455290743,1.3412247298520326
Georgia,GA,2045,JJA,ssp585,High emissions (SSP585),25.87205382853201,25.515961455290743,0.3560923732412683
Georgia,GA,2046,JJA,ssp585,High emissions (SSP585),28.01545114522742,25.515961455290743,2.4994896899366807
Georgia,GA,2047,JJA,ssp585,High emissions (SSP585),25.841263213732873,25.515961455290743,0.32530175844213255
Georgia,GA,2048,JJA,ssp585,High emissions (SSP585),25.178155328360535,25.515961455290743,-0.33780612693020695
Georgia,GA,2049,JJA,ssp585,High emissions (SSP585),26.076027194835902,25.515961455290743,0.5600657395451604
Georgia,GA,2050,JJA,ssp585,High emissions (SSP585),27.341066858828913,25.515961455290743,1.825105403538171
Georgia,GA,2051,JJA,ssp585,High emissions (SSP585),26.40796439085718,25.515961455290743,0.8920029355664366
Georgia,GA,2052,JJA,ssp585,High emissions (SSP585),26.43491775117889,25.515961455290743,0.9189562958881485
Georgia,GA,2053,JJA,ssp585,High emissions (SSP585),26.436838091062445,25.515961455290743,0.9208766357717009
Georgia,GA,2054,JJA,ssp585,High emissions (SSP585),26.97929769985252,25.515961455290743,1.4633362445617801
Georgia,GA,2055,JJA,ssp585,High emissions (SSP585),27.08884314315854,25.515961455290743,1.5728816878677951
Georgia,GA,2056,JJA,ssp585,High emissions (SSP585),26.59856355076496,25.515961455290743,1.0826020954742201
Georgia,GA,2057,JJA,ssp585,High emissions (SSP585),29.246367901986055,25.515961455290743,3.730406446695313
Georgia,GA,2058,JJA,ssp585,High emissions (SSP585),27.133248817992925,25.515961455290743,1.617287362702186
Georgia,GA,2059,JJA,ssp585,High emissions (SSP585),25.881142454125687,25.515961455290743,0.3651809988349464
Georgia,GA,2060,JJA,ssp585,High emissions (SSP585),26.393412054329183,25.515961455290743,0.8774505990384439
Georgia,GA,2061,JJA,ssp585,High emissions (SSP585),27.036481252039348,25.515961455290743,1.5205197967486062
Georgia,GA,2062,JJA,ssp585,High emissions (SSP585),28.486019055752713,25.515961455290743,2.9700576004619696
Georgia,GA,2063,JJA,ssp585,High emissions (SSP585),27.117902028993154,25.515961455290743,1.6019405737024166
Georgia,GA,2064,JJA,ssp585,High emissions (SSP585),26.592687428790615,25.515961455290743,1.0767259734998722
Georgia,GA,2065,JJA,ssp585,High emissions (SSP585),27.77963294364628,25.515961455290743,2.2636714883555373
Georgia,GA,2066,JJA,ssp585,High emissions (SSP585),28.23732617718316,25.515961455290743,2.7213647218924195
Georgia,GA,2067,JJA,ssp585,High emissions (SSP585),27.409069431718727,25.515961455290743,1.89310797642799
Georgia,GA,2068,JJA,ssp585,High emissions (SSP585),27.256561519464967,25.515961455290743,1.740600064174227
Georgia,GA,2069,JJA,ssp585,High emissions (SSP585),28.85482189624801,25.515961455290743,3.3388604409572653
Georgia,GA,2070,JJA,ssp585,High emissions (SSP585),26.926863936485592,25.515961455290743,1.4109024811948518
Georgia,GA,2071,JJA,ssp585,High emissions (SSP585),27.55785794461443,25.515961455290743,2.0418964893236877
Georgia,GA,2072,JJA,ssp585,High emissions (SSP585),27.813924985667303,25.515961455290743,2.2979635303765638
Georgia,GA,2073,JJA,ssp585,High emissions (SSP585),27.32949658595219,25.515961455290743,1.8135351306614496
Georgia,GA,2074,JJA,ssp585,High emissions (SSP585),27.388299324567875,25.515961455290743,1.872337869277134
Georgia,GA,2075,JJA,ssp585,High emissions (SSP585),28.91105179946,25.515961455290743,3.395090344169264
Georgia,GA,2076,JJA,ssp585,High emissions (SSP585),27.706854568666525,25.515961455290743,2.1908931133757816
Georgia,GA,2077,JJA,ssp585,High emissions (SSP585),27.697343524468508,25.515961455290743,2.181382069177764
Georgia,GA,2078,JJA,ssp585,High emissions (SSP585),27.7276601708837,25.515961455290743,2.211698715592953
Georgia,GA,2079,JJA,ssp585,High emissions (SSP585),29.046037119587474,25.515961455290743,3.530075664296733
Georgia,GA,2080,JJA,ssp585,High emissions (SSP585),28.22693308967973,25.515961455290743,2.710971634388985
Georgia,GA,2081,JJA,ssp585,High emissions (SSP585),27.554351405509006,25.515961455290743,2.0383899502182676
